MonthDateKey,DepartmentKey,RoleKey,Headcount,Hires,Separations,CombatLosses,AverageMonthlyPayCredits,PayrollCostCredits
20200831,12,4,5002,14,29,0,12500,62525000
20200831,12,16,5091,265,25,0,600,3054600
20200831,12,3,1685,0,13,0,19000,32015000
20200831,13,13,8847,620,37,0,2800,24771600
20200831,13,16,2004,0,19,0,600,1202400
20200831,13,10,708,55,6,0,6400,4531200
20200831,13,4,219,0,2,0,12500,2737500
20200831,14,12,18291,372,214,0,3100,56702100
20200831,14,16,3072,1,32,0,600,1843200
20200831,14,4,891,14,8,0,12500,11137500
20200831,14,18,917,18,5,0,8500,7794500
20200831,15,11,15032,0,66,0,9200,138294400
20200831,15,12,3278,0,13,0,3100,10161800
20200831,15,16,8433,14,51,0,600,5059800
20200831,15,10,4154,117,47,0,6400,26585600
20200831,15,4,2740,124,26,0,12500,34250000
20200831,16,5,66503,3157,650,79,4200,279312600
20200831,16,3,2407,6,25,0,19000,45733000
20200831,16,4,4683,0,52,0,12500,58537500
20200831,16,10,3227,176,29,0,6400,20652800
20200831,16,16,5783,438,60,0,600,3469800
20200831,17,14,6944,0,57,0,4600,31942400
20200831,17,5,2437,2,18,8,4200,10235400
20200831,17,16,1125,43,8,0,600,675000
20200831,17,4,675,0,2,0,12500,8437500
20200831,18,15,16224,24,97,0,11500,186576000
20200831,18,4,2700,0,13,0,12500,33750000
20200831,18,8,2766,200,11,0,4400,12170400
20200831,18,3,1406,82,5,0,19000,26714000
20200831,19,6,31219,269,343,186,5600,174826400
20200831,19,10,21370,896,95,0,6400,136768000
20200831,19,16,9851,0,65,0,600,5910600
20200831,19,4,3357,0,20,0,12500,41962500
20200831,19,3,1405,35,16,0,19000,26695000
20200831,19,7,2072,42,32,12,5100,10567200
20200831,20,10,8729,142,60,0,6400,55865600
20200831,20,8,5474,0,22,0,4400,24085600
20200831,20,4,3356,96,35,0,12500,41950000
20200831,20,16,3584,231,42,0,600,2150400
20200831,20,3,1155,6,6,0,19000,21945000
20200831,21,10,18330,1037,139,0,6400,117312000
20200831,21,8,11716,1053,101,0,4400,51550400
20200831,21,4,7123,295,37,0,12500,89037500
20200831,21,16,6833,76,48,0,600,4099800
20200831,21,3,2352,197,24,0,19000,44688000
20200831,22,10,9367,224,87,0,6400,59948800
20200831,22,16,9061,40,43,0,600,5436600
20200831,22,17,2742,72,13,0,900,2467800
20200831,22,4,1819,74,8,0,12500,22737500
20200831,23,1,2732,120,22,0,42000,114744000
20200831,23,2,7323,0,39,0,28000,205044000
20200831,23,3,10210,580,81,0,19000,193990000
20200831,23,8,10038,0,40,0,4400,44167200
20200831,23,17,3292,71,38,0,900,2962800
20200831,24,10,9141,42,104,0,6400,58502400
20200831,24,8,5511,16,27,0,4400,24248400
20200831,24,4,3368,105,19,0,12500,42100000
20200831,24,16,3321,1,14,0,600,1992600
20200831,24,3,1114,23,10,0,19000,21166000
20200930,1,7,59093,1640,741,87,5100,301374300
20200930,1,9,21916,86,125,0,7800,170944800
20200930,1,3,4625,321,29,0,19000,87875000
20200930,1,4,9102,70,105,0,12500,113775000
20200930,1,16,20601,0,181,0,600,12360600
20200930,2,7,49709,1608,560,70,5100,253515900
20200930,2,10,10610,760,52,0,6400,67904000
20200930,2,4,5567,50,25,0,12500,69587500
20200930,2,16,4639,0,54,0,600,2783400
20200930,3,7,29917,0,322,144,5100,152576700
20200930,3,10,8137,0,68,0,6400,52076800
20200930,3,4,4048,127,32,0,12500,50600000
20200930,3,16,3798,281,45,0,600,2278800
20200930,4,10,23561,579,232,0,6400,150790400
20200930,4,8,15046,1487,139,0,4400,66202400
20200930,4,4,8768,384,77,0,12500,109600000
20200930,4,16,8746,171,35,0,600,5247600
20200930,4,3,2811,0,19,0,19000,53409000
20200930,5,10,13616,367,126,0,6400,87142400
20200930,5,8,8298,0,44,0,4400,36511200
20200930,5,4,5421,269,25,0,12500,67762500
20200930,5,16,5180,0,37,0,600,3108000
20200930,5,3,1697,85,15,0,19000,32243000
20200930,6,9,80491,0,661,0,7800,627829800
20200930,6,10,28803,1256,307,0,6400,184339200
20200930,6,16,16101,406,80,0,600,9660600
20200930,6,3,4005,0,22,0,19000,76095000
20200930,6,4,6803,263,53,0,12500,85037500
20200930,7,10,27707,909,144,0,6400,177324800
20200930,7,8,16591,0,132,0,4400,73000400
20200930,7,4,9836,0,87,0,12500,122950000
20200930,7,16,9895,27,43,0,600,5937000
20200930,7,3,3508,200,41,0,19000,66652000
20200930,8,10,17929,666,129,0,6400,114745600
20200930,8,8,11653,703,129,0,4400,51273200
20200930,8,4,6829,0,57,0,12500,85362500
20200930,8,16,6605,142,45,0,600,3963000
20200930,8,3,2335,137,21,0,19000,44365000
20200930,9,10,22841,0,103,0,6400,146182400
20200930,9,8,15026,660,123,0,4400,66114400
20200930,9,4,8527,0,92,0,12500,106587500
20200930,9,16,8633,0,39,0,600,5179800
20200930,9,3,2831,57,33,0,19000,53789000
20200930,10,10,22009,0,200,0,6400,140857600
20200930,10,8,14357,49,107,0,4400,63170800
20200930,10,4,8778,314,66,0,12500,109725000
20200930,10,16,8970,646,62,0,600,5382000
20200930,10,3,2910,193,16,0,19000,55290000
20200930,11,10,35913,1193,377,0,6400,229843200
20200930,11,8,23826,748,124,0,4400,104834400
20200930,11,4,13857,0,89,0,12500,173212500
20200930,11,16,14130,79,122,0,600,8478000
20200930,11,3,4587,145,28,0,19000,87153000
20200930,12,10,13282,0,135,0,6400,85004800
20200930,12,8,8540,9,39,0,4400,37576000
20200930,12,4,4972,23,53,0,12500,62150000
20200930,12,16,5221,187,57,0,600,3132600
20200930,12,3,1723,48,10,0,19000,32737000
20200930,13,13,8517,0,95,0,2800,23847600
20200930,13,16,2115,132,21,0,600,1269000
20200930,13,10,665,0,7,0,6400,4256000
20200930,13,4,221,3,1,0,12500,2762500
20200930,14,12,18086,0,154,0,3100,56066600
20200930,14,16,3214,172,30,0,600,1928400
20200930,14,4,947,64,8,0,12500,11837500
20200930,14,18,911,1,7,0,8500,7743500
20200930,15,11,14892,0,63,0,9200,137006400
20200930,15,12,3488,249,39,0,3100,10812800
20200930,15,16,8802,467,98,0,600,5281200
20200930,15,10,4067,0,38,0,6400,26028800
20200930,15,4,2625,0,11,0,12500,32812500
20200930,16,5,66429,438,512,128,4200,279001800
20200930,16,3,2494,106,19,0,19000,47386000
20200930,16,4,4769,132,46,0,12500,59612500
20200930,16,10,3186,0,24,0,6400,20390400
20200930,16,16,5814,73,42,0,600,3488400
20200930,17,14,7248,343,39,0,4600,33340800
20200930,17,5,2422,20,35,8,4200,10172400
20200930,17,16,1148,34,11,0,600,688800
20200930,17,4,677,8,6,0,12500,8462500
20200930,18,15,16849,717,92,0,11500,193763500
20200930,18,4,2815,132,17,0,12500,35187500
20200930,18,8,2675,0,28,0,4400,11770000
20200930,18,3,1400,7,13,0,19000,26600000
20200930,19,6,30210,0,269,52,5600,169176000
20200930,19,10,21150,0,92,0,6400,135360000
20200930,19,16,10329,573,95,0,600,6197400
20200930,19,4,3577,260,40,0,12500,44712500
20200930,19,3,1364,0,9,0,19000,25916000
20200930,19,7,2122,73,23,11,5100,10822200
20200930,20,10,9428,748,49,0,6400,60339200
20200930,20,8,5807,377,44,0,4400,25550800
20200930,20,4,3495,174,35,0,12500,43687500
20200930,20,16,3563,19,40,0,600,2137800
20200930,20,3,1140,0,10,0,19000,21660000
20200930,21,10,18885,764,209,0,6400,120864000
20200930,21,8,11069,0,63,0,4400,48703600
20200930,21,4,7231,148,40,0,12500,90387500
20200930,21,16,6568,0,70,0,600,3940800
20200930,21,3,2283,0,25,0,19000,43377000
20200930,22,10,9588,304,83,0,6400,61363200
20200930,22,16,8982,19,98,0,600,5389200
20200930,22,17,2815,99,26,0,900,2533500
20200930,22,4,1771,0,8,0,12500,22137500
20200930,23,1,2824,104,12,0,42000,118608000
20200930,23,2,7262,9,70,0,28000,203336000
20200930,23,3,10805,652,57,0,19000,205295000
20200930,23,8,10029,85,94,0,4400,44127600
20200930,23,17,3343,86,35,0,900,3008700
20200930,24,10,9614,562,89,0,6400,61529600
20200930,24,8,5619,171,63,0,4400,24723600
20200930,24,4,3410,60,18,0,12500,42625000
20200930,24,16,3541,236,16,0,600,2124600
20200930,24,3,1131,28,11,0,19000,21489000
20201031,1,7,56216,0,662,206,5100,286701600
20201031,1,9,22892,1119,143,0,7800,178557600
20201031,1,3,4578,0,29,0,19000,86982000
20201031,1,4,9266,233,69,0,12500,115825000
20201031,1,16,20099,0,181,0,600,12059400
20201031,2,7,47563,0,651,214,5100,242571300
20201031,2,10,10272,0,62,0,6400,65740800
20201031,2,4,5830,321,58,0,12500,72875000
20201031,2,16,4783,196,52,0,600,2869800
20201031,3,7,31444,1748,221,82,5100,160364400
20201031,3,10,8619,569,87,0,6400,55161600
20201031,3,4,4253,240,35,0,12500,53162500
20201031,3,16,3582,0,41,0,600,2149200
20201031,4,10,23685,229,105,0,6400,151584000
20201031,4,8,14580,0,96,0,4400,64152000
20201031,4,4,8752,49,65,0,12500,109400000
20201031,4,16,8538,0,57,0,600,5122800
20201031,4,3,2773,0,17,0,19000,52687000
20201031,5,10,14499,991,108,0,6400,92793600
20201031,5,8,9088,882,92,0,4400,39987200
20201031,5,4,5353,0,49,0,12500,66912500
20201031,5,16,4962,0,35,0,600,2977200
20201031,5,3,1660,0,16,0,19000,31540000
20201031,6,9,84151,4488,828,0,7800,656377800
20201031,6,10,27608,0,149,0,6400,176691200
20201031,6,16,17384,1393,110,0,600,10430400
20201031,6,3,3961,0,43,0,19000,75259000
20201031,6,4,6876,116,43,0,12500,85950000
20201031,7,10,26529,0,254,0,6400,169785600
20201031,7,8,17601,1136,126,0,4400,77444400
20201031,7,4,9978,209,67,0,12500,124725000
20201031,7,16,10552,749,92,0,600,6331200
20201031,7,3,3512,29,25,0,19000,66728000
20201031,8,10,18723,1015,221,0,6400,119827200
20201031,8,8,11015,0,73,0,4400,48466000
20201031,8,4,6995,205,39,0,12500,87437500
20201031,8,16,6776,213,42,0,600,4065600
20201031,8,3,2339,19,15,0,19000,44441000
20201031,9,10,23596,929,174,0,6400,151014400
20201031,9,8,14930,22,118,0,4400,65692000
20201031,9,4,8998,539,68,0,12500,112475000
20201031,9,16,8260,0,85,0,600,4956000
20201031,9,3,3013,194,12,0,19000,57247000
20201031,10,10,23318,1420,111,0,6400,149235200
20201031,10,8,14771,588,174,0,4400,64992400
20201031,10,4,8548,0,59,0,12500,106850000
20201031,10,16,8979,65,56,0,600,5387400
20201031,10,3,2914,19,15,0,19000,55366000
20201031,11,10,36244,614,283,0,6400,231961600
20201031,11,8,22522,0,202,0,4400,99096800
20201031,11,4,13274,0,153,0,12500,165925000
20201031,11,16,13344,0,112,0,600,8006400
20201031,11,3,4459,0,40,0,19000,84721000
20201031,12,10,13517,390,155,0,6400,86508800
20201031,12,8,8996,548,92,0,4400,39582400
20201031,12,4,5293,383,62,0,12500,66162500
20201031,12,16,5300,114,35,0,600,3180000
20201031,12,3,1678,0,19,0,19000,31882000
20201031,13,13,8590,133,60,0,2800,24052000
20201031,13,16,2013,0,8,0,600,1207800
20201031,13,10,684,21,2,0,6400,4377600
20201031,13,4,223,4,2,0,12500,2787500
20201031,14,12,17450,0,200,0,3100,54095000
20201031,14,16,3375,175,14,0,600,2025000
20201031,14,4,914,0,6,0,12500,11425000
20201031,14,18,892,0,4,0,8500,7582000
20201031,15,11,15940,1163,115,0,9200,146648000
20201031,15,12,3438,0,37,0,3100,10657800
20201031,15,16,8645,0,60,0,600,5187000
20201031,15,10,4155,125,37,0,6400,26592000
20201031,15,4,2813,204,16,0,12500,35162500
20201031,16,5,67385,1547,591,146,4200,283017000
20201031,16,3,2408,0,16,0,19000,45752000
20201031,16,4,5039,322,52,0,12500,62987500
20201031,16,10,3233,64,17,0,6400,20691200
20201031,16,16,5826,80,68,0,600,3495600
20201031,17,14,7308,117,57,0,4600,33616800
20201031,17,5,2610,220,32,4,4200,10962000
20201031,17,16,1206,66,8,0,600,723600
20201031,17,4,725,53,5,0,12500,9062500
20201031,18,15,15787,0,97,0,11500,181550500
20201031,18,4,2851,70,34,0,12500,35637500
20201031,18,8,2782,131,24,0,4400,12240800
20201031,18,3,1339,0,7,0,19000,25441000
20201031,19,6,31617,1837,430,122,5600,177055200
20201031,19,10,20006,0,125,0,6400,128038400
20201031,19,16,9922,0,88,0,600,5953200
20201031,19,4,3492,0,19,0,12500,43650000
20201031,19,3,1443,89,10,0,19000,27417000
20201031,19,7,1991,0,26,8,5100,10154100
20201031,20,10,9220,0,49,0,6400,59008000
20201031,20,8,5732,0,67,0,4400,25220800
20201031,20,4,3432,0,40,0,12500,42900000
20201031,20,16,3449,0,24,0,600,2069400
20201031,20,3,1186,54,8,0,19000,22534000
20201031,21,10,18010,0,77,0,6400,115264000
20201031,21,8,11087,74,56,0,4400,48782800
20201031,21,4,7238,51,44,0,12500,90475000
20201031,21,16,7034,528,62,0,600,4220400
20201031,21,3,2220,0,11,0,19000,42180000
20201031,22,10,8902,0,92,0,6400,56972800
20201031,22,16,8882,0,52,0,600,5329200
20201031,22,17,2845,52,22,0,900,2560500
20201031,22,4,1908,146,9,0,12500,23850000
20201031,23,1,2817,22,29,0,42000,118314000
20201031,23,2,7749,569,82,0,28000,216972000
20201031,23,3,10425,0,101,0,19000,198075000
20201031,23,8,10938,956,47,0,4400,48127200
20201031,23,17,3372,45,16,0,900,3034800
20201031,24,10,8970,0,62,0,6400,57408000
20201031,24,8,6012,432,39,0,4400,26452800
20201031,24,4,3333,0,27,0,12500,41662500
20201031,24,16,3415,0,16,0,600,2049000
20201031,24,3,1208,86,9,0,19000,22952000
20201130,1,7,59073,3647,790,254,5100,301272300
20201130,1,9,22566,0,246,0,7800,176014800
20201130,1,3,4860,320,38,0,19000,92340000
20201130,1,4,8955,0,72,0,12500,111937500
20201130,1,16,20153,193,139,0,600,12091800
20201130,2,7,46901,0,641,269,5100,239195100
20201130,2,10,10797,629,104,0,6400,69100800
20201130,2,4,5648,0,46,0,12500,70600000
20201130,2,16,4775,26,34,0,600,2865000
20201130,3,7,31271,205,378,92,5100,159482100
20201130,3,10,8280,0,78,0,6400,52992000
20201130,3,4,4199,0,22,0,12500,52487500
20201130,3,16,3852,314,44,0,600,2311200
20201130,4,10,23100,0,164,0,6400,147840000
20201130,4,8,14854,387,113,0,4400,65357600
20201130,4,4,9108,437,81,0,12500,113850000
20201130,4,16,8494,49,93,0,600,5096400
20201130,4,3,2875,125,23,0,19000,54625000
20201130,5,10,13944,0,94,0,6400,89241600
20201130,5,8,8896,0,80,0,4400,39142400
20201130,5,4,5191,0,60,0,12500,64887500
20201130,5,16,5243,302,21,0,600,3145800
20201130,5,3,1708,61,13,0,19000,32452000
20201130,6,9,84517,892,526,0,7800,659232600
20201130,6,10,27003,0,163,0,6400,172819200
20201130,6,16,16467,0,153,0,600,9880200
20201130,6,3,4361,423,23,0,19000,82859000
20201130,6,4,7061,250,65,0,12500,88262500
20201130,7,10,26712,401,218,0,6400,170956800
20201130,7,8,17523,38,116,0,4400,77101200
20201130,7,4,10053,150,75,0,12500,125662500
20201130,7,16,10243,0,92,0,600,6145800
20201130,7,3,3620,139,31,0,19000,68780000
20201130,8,10,19479,958,202,0,6400,124665600
20201130,8,8,11809,896,102,0,4400,51959600
20201130,8,4,7242,283,36,0,12500,90525000
20201130,8,16,7149,402,29,0,600,4289400
20201130,8,3,2295,0,16,0,19000,43605000
20201130,9,10,24320,840,116,0,6400,155648000
20201130,9,8,15197,337,70,0,4400,66866800
20201130,9,4,9076,159,81,0,12500,113450000
20201130,9,16,9042,864,82,0,600,5425200
20201130,9,3,2916,0,13,0,19000,55404000
20201130,10,10,23761,609,166,0,6400,152070400
20201130,10,8,14286,0,68,0,4400,62858400
20201130,10,4,8324,0,49,0,12500,104050000
20201130,10,16,8329,0,38,0,600,4997400
20201130,10,3,2847,0,27,0,19000,54093000
20201130,11,10,39171,3292,365,0,6400,250694400
20201130,11,8,23844,1462,140,0,4400,104913600
20201130,11,4,14268,1051,57,0,12500,178350000
20201130,11,16,13413,196,127,0,600,8047800
20201130,11,3,4551,124,32,0,19000,86469000
20201130,12,10,13555,101,63,0,6400,86752000
20201130,12,8,9016,122,102,0,4400,39670400
20201130,12,4,5025,0,25,0,12500,62812500
20201130,12,16,5481,212,31,0,600,3288600
20201130,12,3,1721,58,15,0,19000,32699000
20201130,13,13,8245,0,59,0,2800,23086000
20201130,13,16,2066,66,13,0,600,1239600
20201130,13,10,691,10,3,0,6400,4422400
20201130,13,4,241,19,1,0,12500,3012500
20201130,14,12,17621,251,80,0,3100,54625100
20201130,14,16,3387,49,37,0,600,2032200
20201130,14,4,962,58,10,0,12500,12025000
20201130,14,18,974,93,11,0,8500,8279000
20201130,15,11,15614,0,186,0,9200,143648800
20201130,15,12,3388,0,21,0,3100,10502800
20201130,15,16,8361,0,89,0,600,5016600
20201130,15,10,4032,0,21,0,6400,25804800
20201130,15,4,2702,0,26,0,12500,33775000
20201130,16,5,67486,949,848,260,4200,283441200
20201130,16,3,2358,0,14,0,19000,44802000
20201130,16,4,4776,0,25,0,12500,59700000
20201130,16,10,3122,0,29,0,6400,19980800
20201130,16,16,5912,124,38,0,600,3547200
20201130,17,14,7138,0,67,0,4600,32834800
20201130,17,5,2548,0,24,6,4200,10701600
20201130,17,16,1180,0,6,0,600,708000
20201130,17,4,729,10,6,0,12500,9112500
20201130,18,15,15832,224,179,0,11500,182068000
20201130,18,4,2678,0,25,0,12500,33475000
20201130,18,8,2774,7,15,0,4400,12205600
20201130,18,3,1351,19,7,0,19000,25669000
20201130,19,6,31400,256,473,117,5600,175840000
20201130,19,10,21326,1416,96,0,6400,136486400
20201130,19,16,10313,492,101,0,600,6187800
20201130,19,4,3363,0,36,0,12500,42037500
20201130,19,3,1412,0,10,0,19000,26828000
20201130,19,7,2142,176,25,7,5100,10924200
20201130,20,10,9614,466,72,0,6400,61529600
20201130,20,8,5578,0,36,0,4400,24543200
20201130,20,4,3655,248,25,0,12500,45687500
20201130,20,16,3458,47,38,0,600,2074800
20201130,20,3,1161,0,5,0,19000,22059000
20201130,21,10,18855,1070,225,0,6400,120672000
20201130,21,8,11550,555,92,0,4400,50820000
20201130,21,4,7183,24,79,0,12500,89787500
20201130,21,16,7109,147,72,0,600,4265400
20201130,21,3,2401,197,16,0,19000,45619000
20201130,22,10,9659,839,82,0,6400,61817600
20201130,22,16,9691,873,64,0,600,5814600
20201130,22,17,2748,0,16,0,900,2473200
20201130,22,4,1774,0,13,0,12500,22175000
20201130,23,1,2804,2,15,0,42000,117768000
20201130,23,2,7393,0,62,0,28000,207004000
20201130,23,3,10367,4,62,0,19000,196973000
20201130,23,8,10932,44,50,0,4400,48100800
20201130,23,17,3469,112,15,0,900,3122100
20201130,24,10,9464,539,45,0,6400,60569600
20201130,24,8,5939,0,42,0,4400,26131600
20201130,24,4,3647,346,32,0,12500,45587500
20201130,24,16,3625,239,29,0,600,2175000
20201130,24,3,1137,0,12,0,19000,21603000
20201231,1,7,61598,2997,472,213,5100,314149800
20201231,1,9,23895,1567,238,0,7800,186381000
20201231,1,3,4714,0,36,0,19000,89566000
20201231,1,4,9296,422,81,0,12500,116200000
20201231,1,16,21896,1958,215,0,600,13137600
20201231,2,7,51683,5469,687,210,5100,263583300
20201231,2,10,11014,307,90,0,6400,70489600
20201231,2,4,5657,71,62,0,12500,70712500
20201231,2,16,5038,313,50,0,600,3022800
20201231,3,7,31815,874,330,89,5100,162256500
20201231,3,10,8837,605,48,0,6400,56556800
20201231,3,4,4091,0,22,0,12500,51137500
20201231,3,16,3666,0,23,0,600,2199600
20201231,4,10,23097,128,131,0,6400,147820800
20201231,4,8,14796,112,170,0,4400,65102400
20201231,4,4,9186,156,78,0,12500,114825000
20201231,4,16,8979,583,98,0,600,5387400
20201231,4,3,2925,80,30,0,19000,55575000
20201231,5,10,13458,0,157,0,6400,86131200
20201231,5,8,8900,42,38,0,4400,39160000
20201231,5,4,5313,150,28,0,12500,66412500
20201231,5,16,5302,109,50,0,600,3181200
20201231,5,3,1764,66,10,0,19000,33516000
20201231,6,9,84589,1042,970,0,7800,659794200
20201231,6,10,27521,798,280,0,6400,176134400
20201231,6,16,16098,0,126,0,600,9658800
20201231,6,3,4329,14,46,0,19000,82251000
20201231,6,4,6761,0,71,0,12500,84512500
20201231,7,10,28687,2272,297,0,6400,183596800
20201231,7,8,17213,0,88,0,4400,75737200
20201231,7,4,10634,655,74,0,12500,132925000
20201231,7,16,10630,480,93,0,600,6378000
20201231,7,3,3513,0,15,0,19000,66747000
20201231,8,10,19100,0,149,0,6400,122240000
20201231,8,8,12032,325,102,0,4400,52940800
20201231,8,4,7342,170,70,0,12500,91775000
20201231,8,16,7251,176,74,0,600,4350600
20201231,8,3,2335,51,11,0,19000,44365000
20201231,9,10,24152,0,106,0,6400,154572800
20201231,9,8,14135,0,104,0,4400,62194000
20201231,9,4,8433,0,79,0,12500,105412500
20201231,9,16,8885,0,88,0,600,5331000
20201231,9,3,2992,99,23,0,19000,56848000
20201231,10,10,22932,0,238,0,6400,146764800
20201231,10,8,14012,0,63,0,4400,61652800
20201231,10,4,8681,393,36,0,12500,108512500
20201231,10,16,8513,225,41,0,600,5107800
20201231,10,3,2952,137,32,0,19000,56088000
20201231,11,10,39470,763,464,0,6400,252608000
20201231,11,8,22982,0,171,0,4400,101120800
20201231,11,4,14775,613,106,0,12500,184687500
20201231,11,16,14718,1365,60,0,600,8830800
20201231,11,3,4528,0,18,0,19000,86032000
20201231,12,10,14260,775,70,0,6400,91264000
20201231,12,8,8998,77,95,0,4400,39591200
20201231,12,4,5181,185,29,0,12500,64762500
20201231,12,16,5290,0,40,0,600,3174000
20201231,12,3,1810,97,8,0,19000,34390000
20201231,13,13,8653,468,60,0,2800,24228400
20201231,13,16,2221,175,20,0,600,1332600
20201231,13,10,738,53,6,0,6400,4723200
20201231,13,4,234,0,1,0,12500,2925000
20201231,14,12,18557,1015,79,0,3100,57526700
20201231,14,16,3134,0,16,0,600,1880400
20201231,14,4,981,29,10,0,12500,12262500
20201231,14,18,912,0,9,0,8500,7752000
20201231,15,11,15840,375,149,0,9200,145728000
20201231,15,12,3634,262,16,0,3100,11265400
20201231,15,16,8697,435,99,0,600,5218200
20201231,15,10,4374,373,31,0,6400,27993600
20201231,15,4,2833,150,19,0,12500,35412500
20201231,16,5,65830,0,424,71,4200,276486000
20201231,16,3,2493,153,18,0,19000,47367000
20201231,16,4,5116,396,56,0,12500,63950000
20201231,16,10,3315,224,31,0,6400,21216000
20201231,16,16,5737,0,56,0,600,3442200
20201231,17,14,7537,469,70,0,4600,34670200
20201231,17,5,2695,180,33,14,4200,11319000
20201231,17,16,1224,53,9,0,600,734400
20201231,17,4,689,0,4,0,12500,8612500
20201231,18,15,16482,839,189,0,11500,189543000
20201231,18,4,2842,176,12,0,12500,35525000
20201231,18,8,2803,46,17,0,4400,12333200
20201231,18,3,1407,68,12,0,19000,26733000
20201231,19,6,30496,0,168,46,5600,170777600
20201231,19,10,21712,554,168,0,6400,138956800
20201231,19,16,10659,424,78,0,600,6395400
20201231,19,4,3357,27,33,0,12500,41962500
20201231,19,3,1472,70,10,0,19000,27968000
