MonthDateKey,DepartmentKey,RoleKey,BudgetedHeadcount,BudgetedAvgMonthlyPayCredits,BudgetedPayrollCostCredits
20230901,9,16,12185,615,7493775
20231001,9,16,12185,615,7493775
20231101,9,16,12185,615,7493775
20231201,9,16,12185,615,7493775
20240101,9,16,12375,611,7561125
20240201,9,16,12375,611,7561125
20240301,9,16,12375,611,7561125
20240401,9,16,12375,611,7561125
20240501,9,16,12375,611,7561125
20240601,9,16,12375,611,7561125
20240701,9,16,12375,611,7561125
20240801,9,16,12375,611,7561125
20240901,9,16,12375,611,7561125
20241001,9,16,12375,611,7561125
20241101,9,16,12375,611,7561125
20241201,9,16,12375,611,7561125
20190101,10,3,2792,19006,53064752
20190201,10,3,2792,19006,53064752
20190301,10,3,2792,19006,53064752
20190401,10,3,2792,19006,53064752
20190501,10,3,2792,19006,53064752
20190601,10,3,2792,19006,53064752
20190701,10,3,2792,19006,53064752
20190801,10,3,2792,19006,53064752
20190901,10,3,2792,19006,53064752
20191001,10,3,2792,19006,53064752
20191101,10,3,2792,19006,53064752
20191201,10,3,2792,19006,53064752
20200101,10,3,2576,18231,46963056
20200201,10,3,2576,18231,46963056
20200301,10,3,2576,18231,46963056
20200401,10,3,2576,18231,46963056
20200501,10,3,2576,18231,46963056
20200601,10,3,2576,18231,46963056
20200701,10,3,2576,18231,46963056
20200801,10,3,2576,18231,46963056
20200901,10,3,2576,18231,46963056
20201001,10,3,2576,18231,46963056
20201101,10,3,2576,18231,46963056
20201201,10,3,2576,18231,46963056
20210101,10,3,3179,18817,59819243
20210201,10,3,3179,18817,59819243
20210301,10,3,3179,18817,59819243
20210401,10,3,3179,18817,59819243
20210501,10,3,3179,18817,59819243
20210601,10,3,3179,18817,59819243
20210701,10,3,3179,18817,59819243
20210801,10,3,3179,18817,59819243
20210901,10,3,3179,18817,59819243
20211001,10,3,3179,18817,59819243
20211101,10,3,3179,18817,59819243
20211201,10,3,3179,18817,59819243
20220101,10,3,3185,19862,63260470
20220201,10,3,3185,19862,63260470
20220301,10,3,3185,19862,63260470
20220401,10,3,3185,19862,63260470
20220501,10,3,3185,19862,63260470
20220601,10,3,3185,19862,63260470
20220701,10,3,3185,19862,63260470
20220801,10,3,3185,19862,63260470
20220901,10,3,3185,19862,63260470
20221001,10,3,3185,19862,63260470
20221101,10,3,3185,19862,63260470
20221201,10,3,3185,19862,63260470
20230101,10,3,3359,19532,65607988
20230201,10,3,3359,19532,65607988
20230301,10,3,3359,19532,65607988
20230401,10,3,3359,19532,65607988
20230501,10,3,3359,19532,65607988
20230601,10,3,3359,19532,65607988
20230701,10,3,3359,19532,65607988
20230801,10,3,3359,19532,65607988
20230901,10,3,3359,19532,65607988
20231001,10,3,3359,19532,65607988
20231101,10,3,3359,19532,65607988
20231201,10,3,3359,19532,65607988
20240101,10,3,3904,19227,75062208
20240201,10,3,3904,19227,75062208
20240301,10,3,3904,19227,75062208
20240401,10,3,3904,19227,75062208
20240501,10,3,3904,19227,75062208
20240601,10,3,3904,19227,75062208
20240701,10,3,3904,19227,75062208
20240801,10,3,3904,19227,75062208
20240901,10,3,3904,19227,75062208
20241001,10,3,3904,19227,75062208
20241101,10,3,3904,19227,75062208
20241201,10,3,3904,19227,75062208
20190101,10,4,7566,12004,90822264
20190201,10,4,7566,12004,90822264
20190301,10,4,7566,12004,90822264
20190401,10,4,7566,12004,90822264
20190501,10,4,7566,12004,90822264
20190601,10,4,7566,12004,90822264
20190701,10,4,7566,12004,90822264
20190801,10,4,7566,12004,90822264
20190901,10,4,7566,12004,90822264
20191001,10,4,7566,12004,90822264
20191101,10,4,7566,12004,90822264
20191201,10,4,7566,12004,90822264
20200101,10,4,7780,11936,92862080
20200201,10,4,7780,11936,92862080
20200301,10,4,7780,11936,92862080
20200401,10,4,7780,11936,92862080
20200501,10,4,7780,11936,92862080
20200601,10,4,7780,11936,92862080
20200701,10,4,7780,11936,92862080
20200801,10,4,7780,11936,92862080
20200901,10,4,7780,11936,92862080
20201001,10,4,7780,11936,92862080
20201101,10,4,7780,11936,92862080
20201201,10,4,7780,11936,92862080
20210101,10,4,9447,12532,118389804
20210201,10,4,9447,12532,118389804
20210301,10,4,9447,12532,118389804
20210401,10,4,9447,12532,118389804
20210501,10,4,9447,12532,118389804
20210601,10,4,9447,12532,118389804
20210701,10,4,9447,12532,118389804
20210801,10,4,9447,12532,118389804
20210901,10,4,9447,12532,118389804
20211001,10,4,9447,12532,118389804
20211101,10,4,9447,12532,118389804
20211201,10,4,9447,12532,118389804
20220101,10,4,9364,11940,111806160
20220201,10,4,9364,11940,111806160
20220301,10,4,9364,11940,111806160
20220401,10,4,9364,11940,111806160
20220501,10,4,9364,11940,111806160
20220601,10,4,9364,11940,111806160
20220701,10,4,9364,11940,111806160
20220801,10,4,9364,11940,111806160
20220901,10,4,9364,11940,111806160
20221001,10,4,9364,11940,111806160
20221101,10,4,9364,11940,111806160
20221201,10,4,9364,11940,111806160
20230101,10,4,10805,12022,129897710
20230201,10,4,10805,12022,129897710
20230301,10,4,10805,12022,129897710
20230401,10,4,10805,12022,129897710
20230501,10,4,10805,12022,129897710
20230601,10,4,10805,12022,129897710
20230701,10,4,10805,12022,129897710
20230801,10,4,10805,12022,129897710
20230901,10,4,10805,12022,129897710
20231001,10,4,10805,12022,129897710
20231101,10,4,10805,12022,129897710
20231201,10,4,10805,12022,129897710
20240101,10,4,12889,12932,166680548
20240201,10,4,12889,12932,166680548
20240301,10,4,12889,12932,166680548
20240401,10,4,12889,12932,166680548
20240501,10,4,12889,12932,166680548
20240601,10,4,12889,12932,166680548
20240701,10,4,12889,12932,166680548
20240801,10,4,12889,12932,166680548
20240901,10,4,12889,12932,166680548
20241001,10,4,12889,12932,166680548
20241101,10,4,12889,12932,166680548
20241201,10,4,12889,12932,166680548
20190101,10,8,12175,4563,55554525
20190201,10,8,12175,4563,55554525
20190301,10,8,12175,4563,55554525
20190401,10,8,12175,4563,55554525
20190501,10,8,12175,4563,55554525
20190601,10,8,12175,4563,55554525
20190701,10,8,12175,4563,55554525
20190801,10,8,12175,4563,55554525
20190901,10,8,12175,4563,55554525
20191001,10,8,12175,4563,55554525
20191101,10,8,12175,4563,55554525
20191201,10,8,12175,4563,55554525
20200101,10,8,12552,4227,53057304
20200201,10,8,12552,4227,53057304
20200301,10,8,12552,4227,53057304
20200401,10,8,12552,4227,53057304
20200501,10,8,12552,4227,53057304
20200601,10,8,12552,4227,53057304
20200701,10,8,12552,4227,53057304
20200801,10,8,12552,4227,53057304
20200901,10,8,12552,4227,53057304
20201001,10,8,12552,4227,53057304
20201101,10,8,12552,4227,53057304
20201201,10,8,12552,4227,53057304
20210101,10,8,15291,4577,69986907
20210201,10,8,15291,4577,69986907
20210301,10,8,15291,4577,69986907
20210401,10,8,15291,4577,69986907
20210501,10,8,15291,4577,69986907
20210601,10,8,15291,4577,69986907
20210701,10,8,15291,4577,69986907
20210801,10,8,15291,4577,69986907
20210901,10,8,15291,4577,69986907
20211001,10,8,15291,4577,69986907
20211101,10,8,15291,4577,69986907
20211201,10,8,15291,4577,69986907
20220101,10,8,18979,4202,79749758
20220201,10,8,18979,4202,79749758
20220301,10,8,18979,4202,79749758
20220401,10,8,18979,4202,79749758
20220501,10,8,18979,4202,79749758
20220601,10,8,18979,4202,79749758
20220701,10,8,18979,4202,79749758
20220801,10,8,18979,4202,79749758
20220901,10,8,18979,4202,79749758
20221001,10,8,18979,4202,79749758
20221101,10,8,18979,4202,79749758
20221201,10,8,18979,4202,79749758
20230101,10,8,19707,4503,88740621
20230201,10,8,19707,4503,88740621
20230301,10,8,19707,4503,88740621
20230401,10,8,19707,4503,88740621
20230501,10,8,19707,4503,88740621
20230601,10,8,19707,4503,88740621
20230701,10,8,19707,4503,88740621
20230801,10,8,19707,4503,88740621
20230901,10,8,19707,4503,88740621
20231001,10,8,19707,4503,88740621
20231101,10,8,19707,4503,88740621
20231201,10,8,19707,4503,88740621
20240101,10,8,22291,4501,100331791
20240201,10,8,22291,4501,100331791
20240301,10,8,22291,4501,100331791
20240401,10,8,22291,4501,100331791
20240501,10,8,22291,4501,100331791
20240601,10,8,22291,4501,100331791
20240701,10,8,22291,4501,100331791
20240801,10,8,22291,4501,100331791
20240901,10,8,22291,4501,100331791
20241001,10,8,22291,4501,100331791
20241101,10,8,22291,4501,100331791
20241201,10,8,22291,4501,100331791
20190101,10,10,20041,6511,130486951
20190201,10,10,20041,6511,130486951
20190301,10,10,20041,6511,130486951
20190401,10,10,20041,6511,130486951
20190501,10,10,20041,6511,130486951
20190601,10,10,20041,6511,130486951
20190701,10,10,20041,6511,130486951
20190801,10,10,20041,6511,130486951
20190901,10,10,20041,6511,130486951
20191001,10,10,20041,6511,130486951
20191101,10,10,20041,6511,130486951
20191201,10,10,20041,6511,130486951
20200101,10,10,20106,6605,132800130
20200201,10,10,20106,6605,132800130
20200301,10,10,20106,6605,132800130
20200401,10,10,20106,6605,132800130
20200501,10,10,20106,6605,132800130
20200601,10,10,20106,6605,132800130
20200701,10,10,20106,6605,132800130
20200801,10,10,20106,6605,132800130
20200901,10,10,20106,6605,132800130
20201001,10,10,20106,6605,132800130
20201101,10,10,20106,6605,132800130
20201201,10,10,20106,6605,132800130
20210101,10,10,26327,6709,176627843
20210201,10,10,26327,6709,176627843
20210301,10,10,26327,6709,176627843
20210401,10,10,26327,6709,176627843
20210501,10,10,26327,6709,176627843
20210601,10,10,26327,6709,176627843
20210701,10,10,26327,6709,176627843
20210801,10,10,26327,6709,176627843
20210901,10,10,26327,6709,176627843
20211001,10,10,26327,6709,176627843
20211101,10,10,26327,6709,176627843
20211201,10,10,26327,6709,176627843
20220101,10,10,24135,6167,148840545
20220201,10,10,24135,6167,148840545
20220301,10,10,24135,6167,148840545
20220401,10,10,24135,6167,148840545
20220501,10,10,24135,6167,148840545
20220601,10,10,24135,6167,148840545
20220701,10,10,24135,6167,148840545
20220801,10,10,24135,6167,148840545
20220901,10,10,24135,6167,148840545
20221001,10,10,24135,6167,148840545
20221101,10,10,24135,6167,148840545
20221201,10,10,24135,6167,148840545
20230101,10,10,26537,6428,170579836
20230201,10,10,26537,6428,170579836
20230301,10,10,26537,6428,170579836
20230401,10,10,26537,6428,170579836
20230501,10,10,26537,6428,170579836
20230601,10,10,26537,6428,170579836
20230701,10,10,26537,6428,170579836
20230801,10,10,26537,6428,170579836
20230901,10,10,26537,6428,170579836
20231001,10,10,26537,6428,170579836
20231101,10,10,26537,6428,170579836
20231201,10,10,26537,6428,170579836
20240101,10,10,34660,6113,211876580
20240201,10,10,34660,6113,211876580
20240301,10,10,34660,6113,211876580
20240401,10,10,34660,6113,211876580
20240501,10,10,34660,6113,211876580
20240601,10,10,34660,6113,211876580
20240701,10,10,34660,6113,211876580
20240801,10,10,34660,6113,211876580
20240901,10,10,34660,6113,211876580
20241001,10,10,34660,6113,211876580
20241101,10,10,34660,6113,211876580
20241201,10,10,34660,6113,211876580
20190101,10,16,7393,584,4317512
20190201,10,16,7393,584,4317512
20190301,10,16,7393,584,4317512
20190401,10,16,7393,584,4317512
20190501,10,16,7393,584,4317512
20190601,10,16,7393,584,4317512
20190701,10,16,7393,584,4317512
20190801,10,16,7393,584,4317512
20190901,10,16,7393,584,4317512
20191001,10,16,7393,584,4317512
20191101,10,16,7393,584,4317512
20191201,10,16,7393,584,4317512
20200101,10,16,9001,613,5517613
20200201,10,16,9001,613,5517613
20200301,10,16,9001,613,5517613
20200401,10,16,9001,613,5517613
20200501,10,16,9001,613,5517613
20200601,10,16,9001,613,5517613
20200701,10,16,9001,613,5517613
20200801,10,16,9001,613,5517613
20200901,10,16,9001,613,5517613
20201001,10,16,9001,613,5517613
20201101,10,16,9001,613,5517613
20201201,10,16,9001,613,5517613
20210101,10,16,10070,579,5830530
20210201,10,16,10070,579,5830530
20210301,10,16,10070,579,5830530
20210401,10,16,10070,579,5830530
20210501,10,16,10070,579,5830530
20210601,10,16,10070,579,5830530
20210701,10,16,10070,579,5830530
20210801,10,16,10070,579,5830530
20210901,10,16,10070,579,5830530
20211001,10,16,10070,579,5830530
20211101,10,16,10070,579,5830530
20211201,10,16,10070,579,5830530
20220101,10,16,10447,611,6383117
20220201,10,16,10447,611,6383117
20220301,10,16,10447,611,6383117
20220401,10,16,10447,611,6383117
20220501,10,16,10447,611,6383117
20220601,10,16,10447,611,6383117
20220701,10,16,10447,611,6383117
20220801,10,16,10447,611,6383117
20220901,10,16,10447,611,6383117
20221001,10,16,10447,611,6383117
20221101,10,16,10447,611,6383117
20221201,10,16,10447,611,6383117
20230101,10,16,11056,578,6390368
20230201,10,16,11056,578,6390368
20230301,10,16,11056,578,6390368
20230401,10,16,11056,578,6390368
20230501,10,16,11056,578,6390368
20230601,10,16,11056,578,6390368
20230701,10,16,11056,578,6390368
20230801,10,16,11056,578,6390368
20230901,10,16,11056,578,6390368
20231001,10,16,11056,578,6390368
20231101,10,16,11056,578,6390368
20231201,10,16,11056,578,6390368
20240101,10,16,11763,628,7387164
20240201,10,16,11763,628,7387164
20240301,10,16,11763,628,7387164
20240401,10,16,11763,628,7387164
20240501,10,16,11763,628,7387164
20240601,10,16,11763,628,7387164
20240701,10,16,11763,628,7387164
20240801,10,16,11763,628,7387164
20240901,10,16,11763,628,7387164
20241001,10,16,11763,628,7387164
20241101,10,16,11763,628,7387164
20241201,10,16,11763,628,7387164
20190101,11,3,4199,19090,80158910
20190201,11,3,4199,19090,80158910
20190301,11,3,4199,19090,80158910
20190401,11,3,4199,19090,80158910
20190501,11,3,4199,19090,80158910
20190601,11,3,4199,19090,80158910
20190701,11,3,4199,19090,80158910
20190801,11,3,4199,19090,80158910
20190901,11,3,4199,19090,80158910
20191001,11,3,4199,19090,80158910
20191101,11,3,4199,19090,80158910
20191201,11,3,4199,19090,80158910
20200101,11,3,4191,19210,80509110
20200201,11,3,4191,19210,80509110
20200301,11,3,4191,19210,80509110
20200401,11,3,4191,19210,80509110
20200501,11,3,4191,19210,80509110
20200601,11,3,4191,19210,80509110
20200701,11,3,4191,19210,80509110
20200801,11,3,4191,19210,80509110
20200901,11,3,4191,19210,80509110
20201001,11,3,4191,19210,80509110
20201101,11,3,4191,19210,80509110
20201201,11,3,4191,19210,80509110
20210101,11,3,4745,18961,89969945
20210201,11,3,4745,18961,89969945
20210301,11,3,4745,18961,89969945
20210401,11,3,4745,18961,89969945
20210501,11,3,4745,18961,89969945
20210601,11,3,4745,18961,89969945
20210701,11,3,4745,18961,89969945
20210801,11,3,4745,18961,89969945
20210901,11,3,4745,18961,89969945
20211001,11,3,4745,18961,89969945
20211101,11,3,4745,18961,89969945
20211201,11,3,4745,18961,89969945
20220101,11,3,5922,19340,114531480
20220201,11,3,5922,19340,114531480
20220301,11,3,5922,19340,114531480
20220401,11,3,5922,19340,114531480
20220501,11,3,5922,19340,114531480
20220601,11,3,5922,19340,114531480
20220701,11,3,5922,19340,114531480
20220801,11,3,5922,19340,114531480
20220901,11,3,5922,19340,114531480
20221001,11,3,5922,19340,114531480
20221101,11,3,5922,19340,114531480
20221201,11,3,5922,19340,114531480
20230101,11,3,5105,19620,100160100
20230201,11,3,5105,19620,100160100
20230301,11,3,5105,19620,100160100
20230401,11,3,5105,19620,100160100
20230501,11,3,5105,19620,100160100
20230601,11,3,5105,19620,100160100
20230701,11,3,5105,19620,100160100
20230801,11,3,5105,19620,100160100
20230901,11,3,5105,19620,100160100
20231001,11,3,5105,19620,100160100
20231101,11,3,5105,19620,100160100
20231201,11,3,5105,19620,100160100
20240101,11,3,6712,19071,128004552
20240201,11,3,6712,19071,128004552
20240301,11,3,6712,19071,128004552
20240401,11,3,6712,19071,128004552
20240501,11,3,6712,19071,128004552
20240601,11,3,6712,19071,128004552
20240701,11,3,6712,19071,128004552
20240801,11,3,6712,19071,128004552
20240901,11,3,6712,19071,128004552
20241001,11,3,6712,19071,128004552
20241101,11,3,6712,19071,128004552
20241201,11,3,6712,19071,128004552
20190101,11,4,11347,11982,135959754
20190201,11,4,11347,11982,135959754
20190301,11,4,11347,11982,135959754
20190401,11,4,11347,11982,135959754
20190501,11,4,11347,11982,135959754
20190601,11,4,11347,11982,135959754
20190701,11,4,11347,11982,135959754
20190801,11,4,11347,11982,135959754
20190901,11,4,11347,11982,135959754
20191001,11,4,11347,11982,135959754
20191101,11,4,11347,11982,135959754
20191201,11,4,11347,11982,135959754
20200101,11,4,13783,12750,175733250
20200201,11,4,13783,12750,175733250
20200301,11,4,13783,12750,175733250
20200401,11,4,13783,12750,175733250
20200501,11,4,13783,12750,175733250
20200601,11,4,13783,12750,175733250
20200701,11,4,13783,12750,175733250
20200801,11,4,13783,12750,175733250
20200901,11,4,13783,12750,175733250
20201001,11,4,13783,12750,175733250
20201101,11,4,13783,12750,175733250
20201201,11,4,13783,12750,175733250
20210101,11,4,15968,11922,190370496
20210201,11,4,15968,11922,190370496
20210301,11,4,15968,11922,190370496
20210401,11,4,15968,11922,190370496
20210501,11,4,15968,11922,190370496
20210601,11,4,15968,11922,190370496
20210701,11,4,15968,11922,190370496
20210801,11,4,15968,11922,190370496
20210901,11,4,15968,11922,190370496
20211001,11,4,15968,11922,190370496
20211101,11,4,15968,11922,190370496
20211201,11,4,15968,11922,190370496
20220101,11,4,17588,12180,214221840
20220201,11,4,17588,12180,214221840
20220301,11,4,17588,12180,214221840
20220401,11,4,17588,12180,214221840
20220501,11,4,17588,12180,214221840
20220601,11,4,17588,12180,214221840
20220701,11,4,17588,12180,214221840
20220801,11,4,17588,12180,214221840
20220901,11,4,17588,12180,214221840
20221001,11,4,17588,12180,214221840
20221101,11,4,17588,12180,214221840
20221201,11,4,17588,12180,214221840
20230101,11,4,17114,13026,222926964
20230201,11,4,17114,13026,222926964
20230301,11,4,17114,13026,222926964
20230401,11,4,17114,13026,222926964
20230501,11,4,17114,13026,222926964
20230601,11,4,17114,13026,222926964
20230701,11,4,17114,13026,222926964
20230801,11,4,17114,13026,222926964
20230901,11,4,17114,13026,222926964
20231001,11,4,17114,13026,222926964
20231101,11,4,17114,13026,222926964
20231201,11,4,17114,13026,222926964
20240101,11,4,19329,13118,253557822
20240201,11,4,19329,13118,253557822
20240301,11,4,19329,13118,253557822
20240401,11,4,19329,13118,253557822
20240501,11,4,19329,13118,253557822
20240601,11,4,19329,13118,253557822
20240701,11,4,19329,13118,253557822
20240801,11,4,19329,13118,253557822
20240901,11,4,19329,13118,253557822
20241001,11,4,19329,13118,253557822
20241101,11,4,19329,13118,253557822
20241201,11,4,19329,13118,253557822
20190101,11,8,18107,4271,77334997
20190201,11,8,18107,4271,77334997
20190301,11,8,18107,4271,77334997
20190401,11,8,18107,4271,77334997
20190501,11,8,18107,4271,77334997
20190601,11,8,18107,4271,77334997
20190701,11,8,18107,4271,77334997
20190801,11,8,18107,4271,77334997
20190901,11,8,18107,4271,77334997
20191001,11,8,18107,4271,77334997
20191101,11,8,18107,4271,77334997
20191201,11,8,18107,4271,77334997
20200101,11,8,20799,4227,87917373
20200201,11,8,20799,4227,87917373
20200301,11,8,20799,4227,87917373
20200401,11,8,20799,4227,87917373
20200501,11,8,20799,4227,87917373
20200601,11,8,20799,4227,87917373
20200701,11,8,20799,4227,87917373
20200801,11,8,20799,4227,87917373
20200901,11,8,20799,4227,87917373
20201001,11,8,20799,4227,87917373
20201101,11,8,20799,4227,87917373
20201201,11,8,20799,4227,87917373
20210101,11,8,23273,4603,107125619
20210201,11,8,23273,4603,107125619
20210301,11,8,23273,4603,107125619
20210401,11,8,23273,4603,107125619
20210501,11,8,23273,4603,107125619
20210601,11,8,23273,4603,107125619
20210701,11,8,23273,4603,107125619
