SnapshotDateKey,ItemKey,LocationKey,OnHandQty,OnOrderQty,ReorderPoint,UnitCostCredits,InventoryValueCredits,StockStatus
20200817,18,12,173,0,74,18600,3217800,In Stock
20200817,18,2,151,0,76,18600,2808600,In Stock
20200817,19,3,13,362,70,5400,70200,Reorder
20200817,19,11,147,0,75,5400,793800,In Stock
20200817,20,10,167,1153,284,860,143620,Reorder
20200817,21,12,3006,0,1221,140,420840,In Stock
20200817,21,13,1426,0,860,140,199640,In Stock
20200817,22,2,644,0,366,980,631120,In Stock
20200817,22,11,469,0,257,980,459620,In Stock
20200817,22,12,885,0,263,980,867300,In Stock
20200817,23,11,302,0,55,6200,1872400,In Stock
20200817,24,11,37,0,10,44000,1628000,In Stock
20200817,24,2,25,0,12,44000,1100000,In Stock
20200817,24,10,30,0,12,44000,1320000,In Stock
20200817,25,6,12,0,8,21500,258000,In Stock
20200817,25,11,6,54,9,21500,129000,Reorder
20200817,26,3,61,1330,349,310,18910,Reorder
20200817,27,1,47,284,66,2700,126900,Reorder
20200817,28,5,8,311,56,8900,71200,Reorder
20200817,29,13,1199,0,251,430,515570,In Stock
20200817,29,2,318,0,243,430,136740,In Stock
20200817,30,5,767,0,218,520,398840,In Stock
20200817,30,11,757,0,268,520,393640,In Stock
20200817,31,4,18,0,8,96000,1728000,In Stock
20200817,31,1,14,0,10,96000,1344000,In Stock
20200817,32,1,46,267,77,3400,156400,Reorder
20200817,32,4,83,0,51,3400,282200,In Stock
20200817,33,1,32,284,62,5900,188800,Reorder
20200817,33,4,191,0,57,5900,1126900,In Stock
20200817,33,14,85,0,60,5900,501500,In Stock
20200817,34,5,41,0,9,72000,2952000,In Stock
20200817,34,1,39,0,11,72000,2808000,In Stock
20200817,34,4,2,44,10,72000,144000,Reorder
20200817,35,2,1991,0,1017,45,89595,In Stock
20200817,35,11,1828,0,746,45,82260,In Stock
20200817,36,3,175,0,52,2300,402500,In Stock
20200817,36,13,28,330,69,2300,64400,Reorder
20200817,36,10,123,0,75,2300,282900,In Stock
20200817,37,11,641,0,225,1100,705100,In Stock
20200817,38,10,528,0,380,1650,871200,In Stock
20200817,38,11,608,0,266,1650,1003200,In Stock
20200817,39,8,1,55,11,58000,58000,Reorder
20200817,39,9,31,0,12,58000,1798000,In Stock
20200817,40,9,170,0,49,3900,663000,In Stock
20200817,40,11,181,0,45,3900,705900,In Stock
20200824,1,7,681,4517,744,180,122580,Reorder
20200824,1,8,3387,0,972,180,609660,In Stock
20200824,2,4,1556,0,821,90,140040,In Stock
20200824,2,7,1168,0,819,90,105120,In Stock
20200824,2,9,956,4274,1122,90,86040,Reorder
20200824,3,6,940,0,365,640,601600,In Stock
20200824,4,11,879,0,221,420,369180,In Stock
20200824,5,9,4046,0,797,75,303450,In Stock
20200824,5,8,2696,0,1066,75,202200,In Stock
20200824,5,7,302,4434,731,75,22650,Reorder
20200824,6,8,224,1298,339,1200,268800,Reorder
20200824,6,7,601,0,380,1200,721200,In Stock
20200824,6,9,543,0,339,1200,651600,In Stock
20200824,7,8,1128,0,318,320,360960,In Stock
20200824,8,9,3771,0,827,140,527940,In Stock
20200824,8,7,3782,0,1114,140,529480,In Stock
20200824,8,8,5400,0,768,140,756000,In Stock
20200824,9,10,2258,0,802,60,135480,In Stock
20200824,9,13,1042,0,995,60,62520,Low
20200824,10,2,1581,0,1025,110,173910,In Stock
20200824,10,10,2636,0,957,110,289960,In Stock
20200824,10,11,110,5811,1085,110,12100,Reorder
20200824,11,14,79,0,76,4800,379200,Low
20200824,12,14,194,0,72,3100,601400,In Stock
20200824,13,14,252,0,49,9500,2394000,In Stock
20200824,14,14,30,282,76,12400,372000,Reorder
20200824,15,3,274,1371,324,240,65760,Reorder
20200824,15,14,503,0,220,240,120720,In Stock
20200824,16,14,811,0,382,1900,1540900,In Stock
20200824,17,10,94,0,74,7300,686200,Low
20200824,17,12,97,0,47,7300,708100,In Stock
20200824,17,6,161,0,64,7300,1175300,In Stock
20200824,18,12,133,0,74,18600,2473800,In Stock
20200824,18,2,123,0,76,18600,2287800,In Stock
20200824,19,3,280,0,70,5400,1512000,In Stock
20200824,19,11,126,0,75,5400,680400,In Stock
20200824,20,10,34,1278,284,860,29240,Reorder
20200824,21,12,2431,0,1221,140,340340,In Stock
20200824,21,13,890,0,860,140,124600,Low
20200824,22,2,527,0,366,980,516460,In Stock
20200824,22,11,339,0,257,980,332220,In Stock
20200824,22,12,808,0,263,980,791840,In Stock
20200824,23,11,259,0,55,6200,1605800,In Stock
20200824,24,11,34,0,10,44000,1496000,In Stock
20200824,24,2,19,0,12,44000,836000,In Stock
20200824,24,10,27,0,12,44000,1188000,In Stock
20200824,25,6,8,43,8,21500,172000,Reorder
20200824,25,11,0,60,9,21500,0,Stockout
20200824,26,3,1140,0,349,310,353400,In Stock
20200824,27,1,6,335,66,2700,16200,Reorder
20200824,28,5,264,0,56,8900,2349600,In Stock
20200824,29,13,1083,0,251,430,465690,In Stock
20200824,29,2,222,1586,243,430,95460,Reorder
20200824,30,5,613,0,218,520,318760,In Stock
20200824,30,11,602,0,268,520,313040,In Stock
20200824,31,4,13,0,8,96000,1248000,In Stock
20200824,31,1,11,0,10,96000,1056000,Low
20200824,32,1,16,268,77,3400,54400,Reorder
20200824,32,4,43,236,51,3400,146200,Reorder
20200824,33,1,291,0,62,5900,1716900,In Stock
20200824,33,4,164,0,57,5900,967600,In Stock
20200824,33,14,61,0,60,5900,359900,Low
20200824,34,5,39,0,9,72000,2808000,In Stock
20200824,34,1,33,0,11,72000,2376000,In Stock
20200824,34,4,35,0,10,72000,2520000,In Stock
20200824,35,2,1414,0,1017,45,63630,In Stock
20200824,35,11,1182,0,746,45,53190,In Stock
20200824,36,3,151,0,52,2300,347300,In Stock
20200824,36,13,328,0,69,2300,754400,In Stock
20200824,36,10,239,0,75,2300,549700,In Stock
20200824,37,11,479,0,225,1100,526900,In Stock
20200824,38,10,396,0,380,1650,653400,Low
20200824,38,11,487,0,266,1650,803550,In Stock
20200824,39,8,37,0,11,58000,2146000,In Stock
20200824,39,9,28,0,12,58000,1624000,In Stock
20200824,40,9,142,0,49,3900,553800,In Stock
20200824,40,11,148,0,45,3900,577200,In Stock
20200831,1,7,186,5201,744,180,33480,Reorder
20200831,1,8,3021,0,972,180,543780,In Stock
20200831,2,4,940,0,821,90,84600,Low
20200831,2,7,468,5057,819,90,42120,Reorder
20200831,2,9,488,5261,1122,90,43920,Reorder
20200831,3,6,845,0,365,640,540800,In Stock
20200831,4,11,698,0,221,420,293160,In Stock
20200831,5,9,3525,0,797,75,264375,In Stock
20200831,5,8,2212,0,1066,75,165900,In Stock
20200831,5,7,3784,0,731,75,283800,In Stock
20200831,6,8,59,1551,339,1200,70800,Reorder
20200831,6,7,511,0,380,1200,613200,In Stock
20200831,6,9,462,0,339,1200,554400,In Stock
20200831,7,8,1049,0,318,320,335680,In Stock
20200831,8,9,3314,0,827,140,463960,In Stock
20200831,8,7,3496,0,1114,140,489440,In Stock
20200831,8,8,4889,0,768,140,684460,In Stock
20200831,9,10,1987,0,802,60,119220,In Stock
20200831,9,13,450,5658,995,60,27000,Reorder
20200831,10,2,952,5656,1025,110,104720,Reorder
20200831,10,10,2238,0,957,110,246180,In Stock
20200831,10,11,4321,0,1085,110,475310,In Stock
20200831,11,14,46,268,76,4800,220800,Reorder
20200831,12,14,177,0,72,3100,548700,In Stock
20200831,13,14,219,0,49,9500,2080500,In Stock
20200831,14,14,11,360,76,12400,136400,Reorder
20200831,15,3,113,1492,324,240,27120,Reorder
20200831,15,14,361,0,220,240,86640,In Stock
20200831,16,14,674,0,382,1900,1280600,In Stock
20200831,17,10,64,338,74,7300,467200,Reorder
20200831,17,12,81,0,47,7300,591300,In Stock
20200831,17,6,130,0,64,7300,949000,In Stock
20200831,18,12,113,0,74,18600,2101800,In Stock
20200831,18,2,90,0,76,18600,1674000,Low
20200831,19,3,263,0,70,5400,1420200,In Stock
20200831,19,11,108,0,75,5400,583200,In Stock
20200831,20,10,1016,0,284,860,873760,In Stock
20200831,21,12,1973,0,1221,140,276220,In Stock
20200831,21,13,612,6339,860,140,85680,Reorder
20200831,22,2,1369,0,366,980,1341620,In Stock
20200831,22,11,233,1743,257,980,228340,Reorder
20200831,22,12,669,0,263,980,655620,In Stock
20200831,23,11,229,0,55,6200,1419800,In Stock
20200831,24,11,28,0,10,44000,1232000,In Stock
20200831,24,2,13,0,12,44000,572000,Low
20200831,24,10,24,0,12,44000,1056000,In Stock
20200831,25,6,2,47,8,21500,43000,Reorder
20200831,25,11,43,0,9,21500,924500,In Stock
20200831,26,3,1024,0,349,310,317440,In Stock
20200831,27,1,236,0,66,2700,637200,In Stock
20200831,28,5,243,0,56,8900,2162700,In Stock
20200831,29,13,920,0,251,430,395600,In Stock
20200831,29,2,71,1745,243,430,30530,Reorder
20200831,30,5,440,0,218,520,228800,In Stock
20200831,30,11,487,0,268,520,253240,In Stock
20200831,31,4,8,53,8,96000,768000,Reorder
20200831,31,1,5,49,10,96000,480000,Reorder
20200831,32,1,198,0,77,3400,673200,In Stock
20200831,32,4,7,324,51,3400,23800,Reorder
20200831,33,1,270,0,62,5900,1593000,In Stock
20200831,33,4,132,0,57,5900,778800,In Stock
20200831,33,14,43,245,60,5900,253700,Reorder
20200831,34,5,36,0,9,72000,2592000,In Stock
20200831,34,1,27,0,11,72000,1944000,In Stock
20200831,34,4,30,0,10,72000,2160000,In Stock
20200831,35,2,790,3782,1017,45,35550,Reorder
20200831,35,11,2924,0,746,45,131580,In Stock
20200831,36,3,121,0,52,2300,278300,In Stock
20200831,36,13,296,0,69,2300,680800,In Stock
20200831,36,10,219,0,75,2300,503700,In Stock
20200831,37,11,324,0,225,1100,356400,In Stock
20200831,38,10,267,1471,380,1650,440550,Reorder
20200831,38,11,371,0,266,1650,612150,In Stock
20200831,39,8,33,0,11,58000,1914000,In Stock
20200831,39,9,25,0,12,58000,1450000,In Stock
20200831,40,9,126,0,49,3900,491400,In Stock
20200831,40,11,106,0,45,3900,413400,In Stock
20200907,1,7,4691,0,744,180,844380,In Stock
20200907,1,8,2653,0,972,180,477540,In Stock
20200907,2,4,482,5924,821,90,43380,Reorder
20200907,2,7,4022,0,819,90,361980,In Stock
20200907,2,9,4973,0,1122,90,447570,In Stock
20200907,3,6,663,0,365,640,424320,In Stock
20200907,4,11,522,0,221,420,219240,In Stock
20200907,5,9,2835,0,797,75,212625,In Stock
20200907,5,8,1681,0,1066,75,126075,In Stock
20200907,5,7,3307,0,731,75,248025,In Stock
20200907,6,8,1431,0,339,1200,1717200,In Stock
20200907,6,7,430,0,380,1200,516000,Low
20200907,6,9,277,1346,339,1200,332400,Reorder
20200907,7,8,949,0,318,320,303680,In Stock
20200907,8,9,2850,0,827,140,399000,In Stock
20200907,8,7,2839,0,1114,140,397460,In Stock
20200907,8,8,4593,0,768,140,643020,In Stock
20200907,9,10,1420,0,802,60,85200,In Stock
20200907,9,13,188,5979,995,60,11280,Reorder
20200907,10,2,324,5953,1025,110,35640,Reorder
20200907,10,10,1728,0,957,110,190080,In Stock
20200907,10,11,3726,0,1085,110,409860,In Stock
20200907,11,14,5,300,76,4800,24000,Reorder
20200907,12,14,146,0,72,3100,452600,In Stock
20200907,13,14,194,0,49,9500,1843000,In Stock
20200907,14,14,244,0,76,12400,3025600,In Stock
20200907,15,3,1376,0,324,240,330240,In Stock
20200907,15,14,1095,0,220,240,262800,In Stock
20200907,16,14,571,0,382,1900,1084900,In Stock
20200907,17,10,43,329,74,7300,313900,Reorder
20200907,17,12,207,0,47,7300,1511100,In Stock
20200907,17,6,111,0,64,7300,810300,In Stock
20200907,18,12,279,0,74,18600,5189400,In Stock
20200907,18,2,57,250,76,18600,1060200,Reorder
20200907,19,3,235,0,70,5400,1269000,In Stock
20200907,19,11,223,0,75,5400,1204200,In Stock
20200907,20,10,917,0,284,860,788620,In Stock
20200907,21,12,1335,0,1221,140,186900,Low
20200907,21,13,19,6419,860,140,2660,Reorder
20200907,22,2,1249,0,366,980,1224020,In Stock
20200907,22,11,57,1801,257,980,55860,Reorder
20200907,22,12,470,0,263,980,460600,In Stock
20200907,23,11,189,0,55,6200,1171800,In Stock
20200907,24,11,24,0,10,44000,1056000,In Stock
20200907,24,2,9,41,12,44000,396000,Reorder
20200907,24,10,21,0,12,44000,924000,In Stock
20200907,25,6,37,0,8,21500,795500,In Stock
20200907,25,11,38,0,9,21500,817000,In Stock
20200907,26,3,857,0,349,310,265670,In Stock
20200907,27,1,199,0,66,2700,537300,In Stock
20200907,28,5,212,0,56,8900,1886800,In Stock
20200907,29,13,804,0,251,430,345720,In Stock
20200907,29,2,1450,0,243,430,623500,In Stock
20200907,30,5,300,0,218,520,156000,In Stock
20200907,30,11,309,0,268,520,160680,Low
20200907,31,4,2,51,8,96000,192000,Reorder
20200907,31,1,3,51,10,96000,288000,Reorder
20200907,32,1,180,0,77,3400,612000,In Stock
20200907,32,4,190,0,51,3400,646000,In Stock
20200907,33,1,238,0,62,5900,1404200,In Stock
20200907,33,4,109,0,57,5900,643100,In Stock
20200907,33,14,8,317,60,5900,47200,Reorder
20200907,34,5,31,0,9,72000,2232000,In Stock
20200907,34,1,24,0,11,72000,1728000,In Stock
20200907,34,4,25,0,10,72000,1800000,In Stock
20200907,35,2,387,4260,1017,45,17415,Reorder
20200907,35,11,2623,0,746,45,118035,In Stock
20200907,36,3,95,0,52,2300,218500,In Stock
20200907,36,13,276,0,69,2300,634800,In Stock
20200907,36,10,181,0,75,2300,416300,In Stock
20200907,37,11,132,1274,225,1100,145200,Reorder
20200907,38,10,79,1618,380,1650,130350,Reorder
20200907,38,11,206,1864,266,1650,339900,Reorder
20200907,39,8,30,0,11,58000,1740000,In Stock
20200907,39,9,19,0,12,58000,1102000,In Stock
20200907,40,9,93,0,49,3900,362700,In Stock
20200907,40,11,72,0,45,3900,280800,In Stock
20200914,1,7,4372,0,744,180,786960,In Stock
20200914,1,8,2005,0,972,180,360900,In Stock
20200914,2,4,5213,0,821,90,469170,In Stock
20200914,2,7,3719,0,819,90,334710,In Stock
20200914,2,9,4273,0,1122,90,384570,In Stock
20200914,3,6,531,0,365,640,339840,In Stock
20200914,4,11,416,0,221,420,174720,In Stock
20200914,5,9,2575,0,797,75,193125,In Stock
20200914,5,8,4193,0,1066,75,314475,In Stock
20200914,5,7,2884,0,731,75,216300,In Stock
20200914,6,8,1305,0,339,1200,1566000,In Stock
20200914,6,7,348,1298,380,1200,417600,Reorder
20200914,6,9,196,1222,339,1200,235200,Reorder
20200914,7,8,850,0,318,320,272000,In Stock
20200914,8,9,2497,0,827,140,349580,In Stock
20200914,8,7,2191,0,1114,140,306740,In Stock
20200914,8,8,3915,0,768,140,548100,In Stock
20200914,9,10,865,0,802,60,51900,Low
20200914,9,13,5276,0,995,60,316560,In Stock
20200914,10,2,4922,0,1025,110,541420,In Stock
20200914,10,10,1301,0,957,110,143110,In Stock
20200914,10,11,3134,0,1085,110,344740,In Stock
20200914,11,14,244,0,76,4800,1171200,In Stock
20200914,12,14,105,0,72,3100,325500,In Stock
20200914,13,14,157,0,49,9500,1491500,In Stock
20200914,14,14,213,0,76,12400,2641200,In Stock
20200914,15,3,1188,0,324,240,285120,In Stock
20200914,15,14,1014,0,220,240,243360,In Stock
20200914,16,14,1235,0,382,1900,2346500,In Stock
20200914,17,10,22,331,74,7300,160600,Reorder
20200914,17,12,172,0,47,7300,1255600,In Stock
20200914,17,6,74,0,64,7300,540200,Low
20200914,18,12,256,0,74,18600,4761600,In Stock
20200914,18,2,19,300,76,18600,353400,Reorder
20200914,19,3,195,0,70,5400,1053000,In Stock
20200914,19,11,200,0,75,5400,1080000,In Stock
20200914,20,10,836,0,284,860,718960,In Stock
20200914,21,12,1014,3867,1221,140,141960,Reorder
20200914,21,13,5086,0,860,140,712040,In Stock
20200914,22,2,1155,0,366,980,1131900,In Stock
20200914,22,11,1321,0,257,980,1294580,In Stock
20200914,22,12,355,0,263,980,347900,In Stock
20200914,23,11,148,0,55,6200,917600,In Stock
20200914,24,11,19,0,10,44000,836000,In Stock
20200914,24,2,5,43,12,44000,220000,Reorder
20200914,24,10,17,0,12,44000,748000,In Stock
20200914,25,6,32,0,8,21500,688000,In Stock
20200914,25,11,35,0,9,21500,752500,In Stock
20200914,26,3,757,0,349,310,234670,In Stock
20200914,27,1,166,0,66,2700,448200,In Stock
20200914,28,5,180,0,56,8900,1602000,In Stock
20200914,29,13,720,0,251,430,309600,In Stock
20200914,29,2,1281,0,243,430,550830,In Stock
20200914,30,5,195,1603,218,520,101400,Reorder
20200914,30,11,107,1373,268,520,55640,Reorder
20200914,31,4,50,0,8,96000,4800000,In Stock
20200914,31,1,0,52,10,96000,0,Stockout
20200914,32,1,143,0,77,3400,486200,In Stock
20200914,32,4,154,0,51,3400,523600,In Stock
20200914,33,1,221,0,62,5900,1303900,In Stock
20200914,33,4,207,0,57,5900,1221300,In Stock
20200914,33,14,221,0,60,5900,1303900,In Stock
20200914,34,5,28,0,9,72000,2016000,In Stock
20200914,34,1,22,0,11,72000,1584000,In Stock
20200914,34,4,19,0,10,72000,1368000,In Stock
20200914,35,2,3266,0,1017,45,146970,In Stock
20200914,35,11,2274,0,746,45,102330,In Stock
20200914,36,3,248,0,52,2300,570400,In Stock
20200914,36,13,254,0,69,2300,584200,In Stock
20200914,36,10,151,0,75,2300,347300,In Stock
20200914,37,11,1022,0,225,1100,1124200,In Stock
20200914,38,10,0,1446,380,1650,0,Stockout
20200914,38,11,41,1747,266,1650,67650,Reorder
20200914,39,8,24,0,11,58000,1392000,In Stock
20200914,39,9,15,0,12,58000,870000,Low
20200914,40,9,56,0,49,3900,218400,Low
20200914,40,11,35,257,45,3900,136500,Reorder
20200921,1,7,3882,0,744,180,698760,In Stock
20200921,1,8,1604,0,972,180,288720,In Stock
20200921,2,4,4821,0,821,90,433890,In Stock
20200921,2,7,3408,0,819,90,306720,In Stock
20200921,2,9,3754,0,1122,90,337860,In Stock
20200921,3,6,449,0,365,640,287360,Low
20200921,4,11,238,0,221,420,99960,Low
20200921,5,9,2246,0,797,75,168450,In Stock
20200921,5,8,3711,0,1066,75,278325,In Stock
20200921,5,7,2528,0,731,75,189600,In Stock
20200921,6,8,1214,0,339,1200,1456800,In Stock
20200921,6,7,245,1611,380,1200,294000,Reorder
20200921,6,9,1265,0,339,1200,1518000,In Stock
20200921,7,8,701,0,318,320,224320,In Stock
20200921,8,9,2021,0,827,140,282940,In Stock
20200921,8,7,1668,0,1114,140,233520,In Stock
20200921,8,8,3444,0,768,140,482160,In Stock
20200921,9,10,346,5541,802,60,20760,Reorder
20200921,9,13,4933,0,995,60,295980,In Stock
20200921,10,2,4334,0,1025,110,476740,In Stock
20200921,10,10,882,3638,957,110,97020,Reorder
20200921,10,11,2842,0,1085,110,312620,In Stock
20200921,11,14,225,0,76,4800,1080000,In Stock
20200921,12,14,88,0,72,3100,272800,Low
20200921,13,14,130,0,49,9500,1235000,In Stock
20200921,14,14,173,0,76,12400,2145200,In Stock
20200921,15,3,1094,0,324,240,262560,In Stock
20200921,15,14,844,0,220,240,202560,In Stock
20200921,16,14,1099,0,382,1900,2088100,In Stock
20200921,17,10,5,340,74,7300,36500,Reorder
20200921,17,12,135,0,47,7300,985500,In Stock
20200921,17,6,43,304,64,7300,313900,Reorder
20200921,18,12,229,0,74,18600,4259400,In Stock
20200921,18,2,258,0,76,18600,4798800,In Stock
20200921,19,3,179,0,70,5400,966600,In Stock
20200921,19,11,181,0,75,5400,977400,In Stock
20200921,20,10,718,0,284,860,617480,In Stock
20200921,21,12,482,4733,1221,140,67480,Reorder
20200921,21,13,4471,0,860,140,625940,In Stock
20200921,22,2,971,0,366,980,951580,In Stock
20200921,22,11,1148,0,257,980,1125040,In Stock
20200921,22,12,176,1587,263,980,172480,Reorder
20200921,23,11,113,0,55,6200,700600,In Stock
20200921,24,11,15,0,10,44000,660000,In Stock
20200921,24,2,36,0,12,44000,1584000,In Stock
20200921,24,10,11,54,12,44000,484000,Reorder
20200921,25,6,25,0,8,21500,537500,In Stock
20200921,25,11,30,0,9,21500,645000,In Stock
20200921,26,3,547,0,349,310,169570,In Stock
20200921,27,1,139,0,66,2700,375300,In Stock
20200921,28,5,155,0,56,8900,1379500,In Stock
20200921,29,13,548,0,251,430,235640,In Stock
20200921,29,2,1121,0,243,430,482030,In Stock
20200921,30,5,38,1745,218,520,19760,Reorder
20200921,30,11,918,0,268,520,477360,In Stock
20200921,31,4,44,0,8,96000,4224000,In Stock
20200921,31,1,31,0,10,96000,2976000,In Stock
20200921,32,1,117,0,77,3400,397800,In Stock
20200921,32,4,136,0,51,3400,462400,In Stock
20200921,33,1,198,0,62,5900,1168200,In Stock
20200921,33,4,172,0,57,5900,1014800,In Stock
20200921,33,14,200,0,60,5900,1180000,In Stock
20200921,34,5,23,0,9,72000,1656000,In Stock
20200921,34,1,18,0,11,72000,1296000,In Stock
20200921,34,4,15,0,10,72000,1080000,In Stock
20200921,35,2,2689,0,1017,45,121005,In Stock
20200921,35,11,1571,0,746,45,70695,In Stock
20200921,36,3,212,0,52,2300,487600,In Stock
20200921,36,13,225,0,69,2300,517500,In Stock
20200921,36,10,126,0,75,2300,289800,In Stock
20200921,37,11,939,0,225,1100,1032900,In Stock
20200921,38,10,1231,0,380,1650,2031150,In Stock
20200921,38,11,1435,0,266,1650,2367750,In Stock
20200921,39,8,18,0,11,58000,1044000,In Stock
20200921,39,9,10,30,12,58000,580000,Reorder
20200921,40,9,31,314,49,3900,120900,Reorder
20200921,40,11,11,272,45,3900,42900,Reorder
20200928,1,7,3613,0,744,180,650340,In Stock
20200928,1,8,1326,0,972,180,238680,In Stock
20200928,2,4,4506,0,821,90,405540,In Stock
20200928,2,7,3066,0,819,90,275940,In Stock
20200928,2,9,3226,0,1122,90,290340,In Stock
20200928,3,6,270,993,365,640,172800,Reorder
20200928,4,11,145,1476,221,420,60900,Reorder
20200928,5,9,1632,0,797,75,122400,In Stock
20200928,5,8,3044,0,1066,75,228300,In Stock
20200928,5,7,1999,0,731,75,149925,In Stock
20200928,6,8,1106,0,339,1200,1327200,In Stock
20200928,6,7,162,1455,380,1200,194400,Reorder
20200928,6,9,1146,0,339,1200,1375200,In Stock
20200928,7,8,578,0,318,320,184960,In Stock
20200928,8,9,1753,0,827,140,245420,In Stock
20200928,8,7,1339,0,1114,140,187460,Low
20200928,8,8,3068,0,768,140,429520,In Stock
20200928,9,10,9,5871,802,60,540,Reorder
20200928,9,13,4278,0,995,60,256680,In Stock
20200928,10,2,4053,0,1025,110,445830,In Stock
20200928,10,10,406,4232,957,110,44660,Reorder
20200928,10,11,2333,0,1085,110,256630,In Stock
20200928,11,14,202,0,76,4800,969600,In Stock
20200928,12,14,64,368,72,3100,198400,Reorder
20200928,13,14,91,0,49,9500,864500,In Stock
20200928,14,14,136,0,76,12400,1686400,In Stock
20200928,15,3,1016,0,324,240,243840,In Stock
20200928,15,14,689,0,220,240,165360,In Stock
20200928,16,14,983,0,382,1900,1867700,In Stock
